GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2015092706,2015-09-27,3,9,36,NE,JAC,1,20,23,,0,,0,"(9:36) 12-T.BRADY PASS INCOMPLETE DEEP MIDDLE TO 17-A.DOBSON. PENALTY ON JAC-25-P.THOMPSON, DEFENSIVE PASS INTERFERENCE, 52 YARDS, ENFORCED AT NE 23 - NO PLAY.",0,,,2015,0,"UNDER CENTER",PASS,0,1,1,0,"DEEP MIDDLE",0,0,0,,0,0,0,1,0,0,,23,OWN,1,JAC,1,"DEFENSIVE PASS INTERFERENCE",52
2015092706,2015-09-27,3,9,28,NE,JAC,1,10,75,,0,,0,"(9:28) 12-T.BRADY PASS DEEP LEFT INTENDED FOR 87-R.GRONKOWSKI INTERCEPTED BY 31-D.HOUSE AT JAC -8. 31-D.HOUSE RAN OB AT NE 26 FOR 82 YARDS. PENALTY ON JAC-23-J.SAMPLE, DEFENSIVE PASS INTERFERENCE, 24 YARDS, ENFORCED AT JAC 25 - NO PLAY.",0,,,2015,82,"UNDER CENTER",PASS,0,1,0,0,"DEEP LEFT",0,0,0,,0,1,0,1,0,0,,25,OPP,1,JAC,1,"DEFENSIVE PASS INTERFERENCE",24
2015092706,2015-09-27,3,9,4,NE,JAC,0,0,35,,1,,0,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092706,2015-09-27,3,9,4,JAC,NE,1,10,20,,0,,0,"(9:04) 5-B.BORTLES PASS SHORT LEFT TO 15-A.ROBINSON TO JAC 24 FOR 4 YARDS (26-L.RYAN).",0,,,2015,4,"UNDER CENTER",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015092706,2015-09-27,3,8,27,JAC,NE,2,6,24,,0,,0,"(8:27) (SHOTGUN) 33-C.GRANT RIGHT END TO JAC 28 FOR 4 YARDS (91-J.COLLINS).",0,,,2015,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",24,OWN,0,,0,,0
2015092706,2015-09-27,3,7,46,JAC,NE,3,2,28,,1,,0,"(7:46) (SHOTGUN) 5-B.BORTLES PASS SHORT RIGHT TO 24-T.YELDON RAN OB AT JAC 37 FOR 9 YARDS.",0,,,2015,9,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,28,OWN,0,,0,,0
2015092706,2015-09-27,3,7,17,JAC,NE,1,10,37,,0,,0,"(7:17) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE DEEP RIGHT TO 30-B.PIERCE.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,37,OWN,0,,0,,0
2015092706,2015-09-27,3,7,12,JAC,NE,2,10,37,,0,,0,"(7:12) 24-T.YELDON LEFT TACKLE TO JAC 41 FOR 4 YARDS (96-S.SILIGA; 91-J.COLLINS).",0,,,2015,4,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",37,OWN,0,,0,,0
2015092706,2015-09-27,3,6,25,,JAC,0,0,0,,1,,0,"TIMEOUT #1 BY JAC AT 06:25.",0,,,2015,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092706,2015-09-27,3,6,25,JAC,NE,3,6,41,,1,,0,"(6:25) (SHOTGUN) 5-B.BORTLES PASS DEEP RIGHT TO 88-A.HURNS FOR 59 YARDS, TOUCHDOWN.",0,,,2015,59,SHOTGUN,PASS,0,1,0,1,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,41,OWN,0,,0,,0
2015092706,2015-09-27,3,6,15,JAC,NE,0,0,35,,1,,0,"2-J.MYERS KICKS 65 YARDS FROM JAC 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092706,2015-09-27,3,6,15,NE,JAC,1,10,20,,1,,0,"(6:15) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 28-J.WHITE PUSHED OB AT NE 31 FOR 11 YARDS (51-P.POSLUSZNY).",0,,,2015,11,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015092706,2015-09-27,3,5,53,NE,JAC,1,10,31,,0,,0,"(5:53) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 11-J.EDELMAN TO NE 35 FOR 4 YARDS (75-J.ODRICK).",0,,,2015,4,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,31,OWN,0,,0,,0
2015092706,2015-09-27,3,5,19,NE,JAC,2,6,35,,1,,0,"(5:19) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 11-J.EDELMAN TO NE 46 FOR 11 YARDS (51-P.POSLUSZNY).",0,,,2015,11,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092706,2015-09-27,3,4,43,NE,JAC,1,10,46,,0,,0,"(4:43) 29-L.BLOUNT UP THE MIDDLE TO JAC 47 FOR 7 YARDS (51-P.POSLUSZNY).",0,,,2015,7,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,46,OWN,0,,0,,0
2015092706,2015-09-27,3,3,18,NE,JAC,0,0,35,,1,,0,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092706,2015-09-27,3,3,18,JAC,NE,1,10,20,,0,,0,"(3:18) (SHOTGUN) 5-B.BORTLES PASS SHORT LEFT TO 24-T.YELDON TO JAC 20 FOR NO GAIN (22-J.COLEMAN).",0,,,2015,0,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015092706,2015-09-27,3,2,32,JAC,NE,2,10,20,,0,,0,"(2:32) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE SHORT LEFT TO 24-T.YELDON.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015092706,2015-09-27,3,2,27,JAC,NE,3,10,20,,0,,0,"(2:27) (SHOTGUN) 5-B.BORTLES SCRAMBLES LEFT END RAN OB AT JAC 22 FOR 2 YARDS.",0,,,2015,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015092706,2015-09-27,3,2,1,JAC,NE,4,8,22,,0,,0,"(2:01) (PUNT FORMATION) 33-C.GRANT RIGHT END TO JAC 24 FOR 2 YARDS (18-M.SLATER).",0,,,2015,0,"UNDER CENTER",PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,22,OWN,0,,0,,0
2015092706,2015-09-27,4,14,57,NE,JAC,0,0,35,,1,,0,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092706,2015-09-27,4,14,57,JAC,NE,1,10,20,,0,,0,"(14:57) (SHOTGUN) 21-T.GERHART RIGHT END TO JAC 25 FOR 5 YARDS (21-M.BUTLER).",0,,,2015,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",20,OWN,0,,0,,0
2015092706,2015-09-27,4,14,18,JAC,NE,2,5,25,,0,,0,"(14:18) (SHOTGUN) 21-T.GERHART RIGHT GUARD TO JAC 27 FOR 2 YARDS (37-J.RICHARDS).",0,,,2015,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",25,OWN,0,,0,,0
2015092706,2015-09-27,4,13,31,JAC,NE,3,3,27,,0,,0,"(13:31) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE SHORT LEFT TO 86-C.HARBOR.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,27,OWN,0,,0,,0
2015092706,2015-09-27,4,13,27,JAC,NE,4,3,27,,0,,0,"(13:27) 19-B.ANGER PUNTS 40 YARDS TO NE 33, CENTER-46-C.TINKER. 80-D.AMENDOLA TO NE 42 FOR 9 YARDS (12-T.WASHINGTON).",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,27,OWN,0,,0,,0
2015092706,2015-09-27,4,13,18,NE,JAC,1,10,42,,0,,0,"(13:18) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 28-J.WHITE TO NE 40 FOR -2 YARDS (23-J.SAMPLE).",0,,,2015,-2,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,42,OWN,0,,0,,0
2015092706,2015-09-27,4,12,46,NE,JAC,2,12,40,,0,,0,"(12:46) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 28-J.WHITE TO NE 48 FOR 8 YARDS (51-P.POSLUSZNY).",0,,,2015,8,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,40,OWN,0,,0,,0
2015092706,2015-09-27,4,12,4,NE,JAC,3,4,48,,1,,0,"(12:04) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 80-D.AMENDOLA TO JAC 45 FOR 7 YARDS (51-P.POSLUSZNY).",0,,,2015,7,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,48,OWN,0,,0,,0
2015092706,2015-09-27,4,3,31,NE,JAC,0,0,35,,1,,0,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092706,2015-09-27,4,3,31,JAC,NE,1,10,20,,0,,0,"(3:31) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE SHORT LEFT TO 81-B.WALTERS.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015092706,2015-09-27,4,3,28,JAC,NE,2,10,20,,1,,0,"(3:28) (SHOTGUN) 5-B.BORTLES PASS DEEP LEFT TO 15-A.ROBINSON TO NE 43 FOR 37 YARDS (22-J.COLEMAN).",0,,,2015,37,SHOTGUN,PASS,0,1,0,0,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015092706,2015-09-27,4,2,0,,JAC,0,0,0,,1,,0,"TWO-MINUTE WARNING",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092706,2015-09-27,4,2,0,JAC,NE,1,10,83,,0,,0,"(2:00) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE SHORT LEFT TO 86-C.HARBOR.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,17,OPP,0,,0,,0
2015092706,2015-09-27,4,1,22,JAC,NE,0,0,35,,1,,0,"2-J.MYERS KICKS 65 YARDS FROM JAC 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092706,2015-09-27,4,1,22,NE,JAC,1,10,20,,0,,0,"(1:22) NE 10-GAROPPOLO NOW AT QB. 10-J.GAROPPOLO KNEELS TO NE 19 FOR -1 YARDS.",0,,,2015,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015092706,2015-09-27,4,0,41,NE,JAC,2,11,19,,0,,0,"(:41) 10-J.GAROPPOLO KNEELS TO NE 18 FOR -1 YARDS.",0,,,2015,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,19,OWN,0,,0,,0
2015092706,2015-09-27,4,0,0,,JAC,0,0,0,,1,,0,"END GAME",0,,,2015,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092707,2015-09-27,1,15,0,CIN,BAL,0,0,35,,1,,0,"2-M.NUGENT KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092707,2015-09-27,1,15,0,BAL,CIN,1,10,20,,0,,0,"(15:00) 5-J.FLACCO PASS SHORT LEFT TO 44-K.JUSZCZYK TO BAL 29 FOR 9 YARDS (24-A.JONES).",0,,,2015,9,"UNDER CENTER",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2015092707,2015-09-27,1,14,36,BAL,CIN,2,1,29,,1,,0,"(14:36) (NO HUDDLE) 29-J.FORSETT RIGHT GUARD TO BAL 33 FOR 4 YARDS (24-A.JONES).",0,,,2015,4,"NO HUDDLE",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",29,OWN,0,,0,,0
2015092707,2015-09-27,1,14,8,BAL,CIN,1,10,33,,0,,0,"(14:08) 5-J.FLACCO PASS INCOMPLETE SHORT MIDDLE TO 29-J.FORSETT (94-D.PEKO).",0,,,2015,0,"UNDER CENTER",PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,33,OWN,0,,0,,0
2015092707,2015-09-27,1,14,1,BAL,CIN,2,10,33,,0,,0,"(14:01) 29-J.FORSETT LEFT GUARD TO BAL 31 FOR -2 YARDS (97-G.ATKINS).",0,,,2015,-2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",33,OWN,0,,0,,0
2015092707,2015-09-27,1,13,25,BAL,CIN,3,12,31,,0,,0,"(13:25) (NO HUDDLE, SHOTGUN) 5-J.FLACCO PASS SHORT MIDDLE TO 14-M.BROWN TO BAL 39 FOR 8 YARDS (24-A.JONES; 20-R.NELSON).",0,,,2015,8,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,31,OWN,0,,0,,0
2015092707,2015-09-27,1,12,49,BAL,CIN,4,4,39,,0,,0,"(12:49) (PUNT FORMATION) 4-S.KOCH PUNTS 46 YARDS TO CIN 15, CENTER-46-M.COX. 19-B.TATE TO CIN 33 FOR 18 YARDS (28-B.TRAWICK).",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,39,OWN,0,,0,,0
2015092707,2015-09-27,1,12,45,CIN,BAL,1,10,33,,0,,0,"(12:45) (SHOTGUN) 32-J.HILL LEFT GUARD TO CIN 34 FOR 1 YARD (57-C.MOSLEY; 98-B.WILLIAMS).",0,,,2015,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",33,OWN,0,,0,,0
2015092707,2015-09-27,1,12,9,CIN,BAL,2,9,34,,0,,0,"(12:09) 32-J.HILL LEFT GUARD TO CIN 37 FOR 3 YARDS (93-L.GUY; 21-L.WEBB).",0,,,2015,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",34,OWN,0,,0,,0
2015092707,2015-09-27,1,11,38,CIN,BAL,3,6,37,,1,,0,"(11:38) (NO HUDDLE, SHOTGUN) 14-A.DALTON PASS DEEP LEFT TO 82-M.JONES TO BAL 31 FOR 32 YARDS (38-R.MELVIN).",0,,,2015,32,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,37,OWN,0,,0,,0
2015092707,2015-09-27,1,7,20,CIN,BAL,0,0,35,,1,,0,"2-M.NUGENT KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092707,2015-09-27,1,7,20,BAL,CIN,1,10,20,,0,,0,"(7:20) 37-J.ALLEN UP THE MIDDLE TO BAL 29 FOR 9 YARDS (50-A.HAWK).",0,,,2015,9,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,20,OWN,0,,0,,0
2015092707,2015-09-27,1,6,58,BAL,CIN,2,1,29,,1,,0,"(6:58) (NO HUDDLE) 37-J.ALLEN RIGHT GUARD TO BAL 31 FOR 2 YARDS (96-C.DUNLAP; 97-G.ATKINS).",0,,,2015,2,"NO HUDDLE",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",29,OWN,0,,0,,0
2015092707,2015-09-27,1,6,22,BAL,CIN,1,10,31,,0,,0,"(6:22) 5-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 87-M.WILLIAMS.",0,,,2015,0,"UNDER CENTER",PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,31,OWN,0,,0,,0
2015092707,2015-09-27,1,6,15,BAL,CIN,2,10,31,,0,,0,"(6:15) 5-J.FLACCO PASS SHORT MIDDLE TO 80-C.GILLMORE TO BAL 39 FOR 8 YARDS (50-A.HAWK). PENALTY ON BAL, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT BAL 31 - NO PLAY.",0,,,2015,8,"UNDER CENTER",PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,1,0,0,,31,OWN,1,BAL,1,"ILLEGAL SHIFT",5
2015092707,2015-09-27,1,5,50,BAL,CIN,2,15,26,,0,,0,"(5:50) (SHOTGUN) 5-J.FLACCO PASS SHORT LEFT TO 89-S.SMITH TO BAL 33 FOR 7 YARDS (24-A.JONES).",0,,,2015,7,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,26,OWN,0,,0,,0
2015092707,2015-09-27,1,5,15,BAL,CIN,3,8,33,,1,,0,"(5:15) (SHOTGUN) 5-J.FLACCO PASS SHORT RIGHT TO 80-C.GILLMORE TO CIN 48 FOR 19 YARDS (59-E.LAMUR).",0,,,2015,19,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,33,OWN,0,,0,,0
2015092707,2015-09-27,1,1,41,CIN,BAL,1,10,40,,0,,0,"(1:41) 25-G.BERNARD RIGHT GUARD TO CIN 45 FOR 5 YARDS (21-L.WEBB).",0,,,2015,5,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",40,OWN,0,,0,,0
2015092707,2015-09-27,1,1,17,CIN,BAL,2,5,45,,1,,0,"(1:17) (NO HUDDLE) 25-G.BERNARD LEFT GUARD TO BAL 49 FOR 6 YARDS (97-T.JERNIGAN; 93-L.GUY).",0,,,2015,6,"NO HUDDLE",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",45,OWN,0,,0,,0
2015092707,2015-09-27,1,0,30,CIN,BAL,1,16,45,,0,,0,"(:30) (SHOTGUN) 25-G.BERNARD LEFT GUARD TO CIN 47 FOR 2 YARDS (98-B.WILLIAMS; 51-D.SMITH).",0,,,2015,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",45,OWN,0,,0,,0
2015092707,2015-09-27,1,0,0,,CIN,0,0,0,,1,,0,"END QUARTER 1",0,,,2015,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OWN,0,,0,,0
2015092707,2015-09-27,2,15,0,CIN,BAL,2,14,47,,0,,0,"(15:00) 14-A.DALTON SACKED AT CIN 39 FOR -8 YARDS (33-W.HILL).",0,,,2015,-8,"UNDER CENTER",SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,47,OWN,0,,0,,0
2015092707,2015-09-27,2,14,19,CIN,BAL,3,22,39,,0,,0,"(14:19) (SHOTGUN) 14-A.DALTON PASS INCOMPLETE SHORT MIDDLE TO 25-G.BERNARD [91-C.UPSHAW].",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,39,OWN,0,,0,,0
2015092707,2015-09-27,2,14,15,CIN,BAL,4,22,39,,0,,0,"(14:15) (PUNT FORMATION) 10-K.HUBER PUNTS 53 YARDS TO BAL 8, CENTER-46-C.HARRIS, FAIR CATCH BY 15-M.CAMPANARO.",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,39,OWN,0,,0,,0
2015092707,2015-09-27,2,14,7,BAL,CIN,1,10,8,,1,,0,"(14:07) 5-J.FLACCO PASS SHORT RIGHT TO 80-C.GILLMORE TO BAL 24 FOR 16 YARDS (96-C.DUNLAP).",0,,,2015,16,"UNDER CENTER",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,8,OWN,0,,0,,0
2015092707,2015-09-27,2,13,28,BAL,CIN,1,10,24,,0,,0,"(13:28) 29-J.FORSETT LEFT TACKLE TO BAL 24 FOR NO GAIN (98-B.THOMPSON; 94-D.PEKO).",0,,,2015,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",24,OWN,0,,0,,0
2015092707,2015-09-27,2,12,55,BAL,CIN,2,10,24,,0,,0,"(12:55) (SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT RIGHT TO 89-S.SMITH.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,24,OWN,0,,0,,0
2015092707,2015-09-27,2,12,53,BAL,CIN,3,10,24,,0,,0,"(12:53) (SHOTGUN) 5-J.FLACCO PASS INCOMPLETE DEEP RIGHT TO 89-S.SMITH. PENALTY ON CIN-27-D.KIRKPATRICK, ILLEGAL CONTACT, 6 YARDS, ENFORCED AT BAL 24 - NO PLAY.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,1,0,0,,24,OWN,1,CIN,1,"ILLEGAL CONTACT",6
2015092707,2015-09-27,2,12,42,BAL,CIN,1,10,30,,0,,0,"(12:42) 5-J.FLACCO PASS SHORT LEFT INTENDED FOR 44-K.JUSZCZYK INTERCEPTED BY 24-A.JONES AT BAL 30. 24-A.JONES TO BAL 30 FOR NO GAIN (44-K.JUSZCZYK). PENALTY ON BAL-53-J.ZUTTAH, OFFENSIVE HOLDING, DECLINED.",0,,,2015,0,"UNDER CENTER",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,1,0,1,0,0,,30,OWN,0,BAL,0,"OFFENSIVE HOLDING",0
2015092707,2015-09-27,2,12,18,CIN,BAL,0,0,35,,1,,0,"2-M.NUGENT KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,,,2015,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2015092707,2015-09-27,2,12,18,BAL,CIN,1,10,20,,0,,0,"(12:18) 29-J.FORSETT RIGHT GUARD TO BAL 22 FOR 2 YARDS (97-G.ATKINS; 50-A.HAWK).",0,,,2015,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",20,OWN,0,,0,,0
2015092707,2015-09-27,2,11,47,BAL,CIN,2,8,22,,0,,0,"(11:47) (SHOTGUN) 5-J.FLACCO PASS SHORT MIDDLE TO 80-C.GILLMORE TO BAL 27 FOR 5 YARDS (57-V.REY; 58-R.MAUALUGA).",0,,,2015,5,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,22,OWN,0,,0,,0
2015092707,2015-09-27,2,11,13,BAL,CIN,3,3,27,,0,,0,"(11:13) (SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT MIDDLE TO 89-S.SMITH.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,27,OWN,0,,0,,0
2015092707,2015-09-27,2,11,9,BAL,CIN,4,3,27,,0,,0,"(11:09) (PUNT FORMATION) 41-A.LEVINE RIGHT END TO BAL 29 FOR 2 YARDS (30-C.PEERMAN). FUMBLES (30-C.PEERMAN), AND RECOVERS AT BAL 30. 41-A.LEVINE TO BAL 30 FOR NO GAIN (30-C.PEERMAN). FAKE PUNT RUSHED BY #41 LEVINE",0,,,2015,0,"UNDER CENTER",PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,0,,27,OWN,0,,0,,0
2015092707,2015-09-27,2,10,56,BAL,CIN,1,10,30,,0,,0,"(10:56) 29-J.FORSETT LEFT GUARD TO BAL 35 FOR 5 YARDS (24-A.JONES; 43-G.ILOKA).",0,,,2015,5,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",30,OWN,0,,0,,0
2015092707,2015-09-27,2,10,27,BAL,CIN,2,5,35,,0,,0,"(10:27) 37-J.ALLEN LEFT GUARD TO BAL 36 FOR 1 YARD (94-D.PEKO; 90-M.JOHNSON).",0,,,2015,1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",35,OWN,0,,0,,0
2015092707,2015-09-27,2,9,50,BAL,CIN,3,4,36,,1,,0,"(9:50) (SHOTGUN) 5-J.FLACCO PASS SHORT RIGHT TO 89-S.SMITH TO BAL 41 FOR 5 YARDS (29-L.HALL).",0,,,2015,5,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,36,OWN,0,,0,,0
2015092707,2015-09-27,2,9,30,BAL,CIN,1,10,41,,0,,0,"(9:30) (SHOTGUN) 5-J.FLACCO PASS SHORT RIGHT TO 82-N.BOYLE TO BAL 47 FOR 6 YARDS (20-R.NELSON).",0,,,2015,6,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,41,OWN,0,,0,,0
