name,id,home,team,pos,defense_ast,defense_ffum,defense_fgblk,defense_frec,defense_frec_tds,defense_frec_yds,defense_int,defense_int_tds,defense_int_yds,defense_misc_tds,defense_misc_yds,defense_pass_def,defense_puntblk,defense_qbhit,defense_safe,defense_sk,defense_sk_yds,defense_tds,defense_tkl,defense_tkl_loss,defense_tkl_loss_yds,defense_tkl_primary,defense_xpblk,fumbles_forced,fumbles_lost,fumbles_notforced,fumbles_oob,fumbles_rcv,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_all_yds,kicking_fga,kicking_fgb,kicking_fgm,kicking_fgm_yds,kicking_fgmissed,kicking_fgmissed_yds,kicking_fgyds,kicking_i20,kicking_rec,kicking_tot,kicking_totpfg,kicking_touchback,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kicking_yds,kickret_avg,kickret_fair,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,kickret_yds,passing_att,passing_cmp,passing_cmp_air_yds,passing_incmp,passing_incmp_air_yds,passing_int,passing_ints,passing_sk,passing_sk_yds,passing_tds,passing_twopta,passing_twoptm,passing_twoptmissed,passing_yds,penalty,penalty_yds,punting_avg,punting_blk,punting_i20,punting_lng,punting_pts,punting_tot,punting_touchback,punting_yds,puntret_avg,puntret_fair,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,puntret_tot,puntret_yds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_twoptmissed,receiving_yac_yds,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_twoptmissed,rushing_yds
B.McManus,00-0029822,no,DEN,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4753,13,,9,273,4,180,212,10,,91,27,64,41,0,41,0,41,5981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Luck,00-0029668,no,IND,QB,1,,,,,,,,,,,,,,,,,,2,,,,,8,6,4,,3,3,,-20,12,3,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,616,380,2569,236,2893,16,16,27,-161,40,2,0,2,4761,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,64,145,33,3,0,0,,263
R.Wayne,00-0020498,no,IND,,,,,,,,,,,,,,,,,,,,3,,,,,1,1,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,351,68,64,116,2,0,0,,273,779,,,,,,,,
S.Williams,00-0030577,no,DEN,NT,4,0,,,,,0,,,,,1,,2,,0,,,17,4,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Richardson,00-0029675,no,IND,,,,,,,,,,,,,,,,,,,,1,,,,,2,1,,,1,1,,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,0,27,34,0,0,0,,236,229,160,143,7,3,0,0,,519
C.Harris,00-0028224,no,DEN,CB,4,1,,1,,0,3,,52,,,17,,1,,1,-2,,50,6,10,1,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Hilton,00-0029608,no,IND,WR,,1,,,,,,,,,,,,,,,,,1,,,,,3,1,,1,0,,,,3,0,0,,,,,,,,,,,,,,,,,,,,0,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,210,82,131,7,0,0,,366,1345,2,20,0,0,1,0,1,20
N.Irving,00-0028005,no,DEN,LB,20,0,,,,,0,,,,,,,2,1,1,-8,,26,6,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Moore,00-0027983,no,DEN,FS,6,1,,1,,0,4,,36,,,5,,,,0,,,43,,,3,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Fleener,00-0029697,no,IND,TE,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,380,126,51,92,8,0,0,,295,774,,,,,,,,
P.McAfee,00-0027145,no,IND,P,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5179,,,,,,,,15,1,99,,70,,,,,,6335,,,,,,,,1,0,,1,16,,0,,,0,0,0,,0,2,10,706,,30,901,69,69,3,3221,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Sanders,00-0027685,no,DEN,WR,,,,,,,,,,,,,,,,,,,1,,,,,1,0,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,54,,54,0,3,0,54,,,,,,,,,,,,,,,5,41,,,,,,,,,11,1,11,0,1,0,1,11,532,113,101,141,9,1,1,,379,1404,8,41,0,0,0,0,,44
L.Landry,00-0025393,no,IND,,9,0,,,,,0,,,,,,,5,,2.5,-23,,38,4,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Manning,00-0010346,no,DEN,QB,,,,,,,,,,,,,,,,,,,2,,,,,3,2,2,,1,1,,-11,5,1,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,597,395,2783,202,2202,15,15,17,-118,39,2,2,,4727,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,24,-10,0,0,0,0,,-24
G.Toler,00-0026910,no,IND,CB,8,2,,,,,2,1,47,,,10,,,,1,-16,1,50,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Ball,00-0030522,no,DEN,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0,9,13,0,0,0,,52,62,55,53,3,1,0,0,,172
M.Adams,00-0022247,no,IND,SS,20,1,,2,,0,5,,24,,,11,,1,,0,,,66,1,1,5,,,0,,,0,,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Redding,00-0021998,no,IND,DE,14,0,,,,,0,,,,,1,,13,,3.5,-37,,21,6,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Davis,00-0027001,no,IND,CB,7,2,,1,,-9,4,,72,,,20,,1,,0,,,35,,,2,,,0,,,0,,,,0,1,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Thomas,00-0027874,no,DEN,WR,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,37,,,,,,,,,,,,,,,,,515,204,111,184,11,1,1,,659,1619,,,,,,,,
R.Jean Francois,00-0026502,no,IND,DT,10,0,,1,,0,0,,,,1,6,,6,,3,-15,,18,7,27,,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Jones,00-0027756,no,IND,DE,8,1,,,,,0,,,,,,,4,,1.5,-20,,15,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Butler,00-0027017,no,IND,CB,5,2,,1,,7,0,,,,,8,,1,,0,,,41,1,1,1,,,0,,,0,,,,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Anderson,00-0029854,no,DEN,RB,,,,,,,,,,,,,,,,,,,1,,,,,1,0,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,66,34,44,2,0,0,,291,324,179,181,42,8,0,0,,849
R.Clady,00-0026152,no,DEN,T,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,1,1,,-2,0,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Jackson,00-0024249,no,IND,ILB,58,1,,4,1,35,0,,,,,1,,5,,4,-29,1,82,10,55,5,,,0,,,0,,,,0,4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Thomas,00-0028067,no,DEN,TE,,,,,,,,,,,,,,,,,,,3,,,,,1,0,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,242,126,43,62,12,0,0,,162,489,,,,,,,,
B.Marshall,00-0029620,no,DEN,ILB,22,2,,,,,1,,0,,,9,,2,,2,-17,,91,11,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Talib,00-0026160,no,DEN,CB,9,1,,,,,4,2,62,,,17,,1,,1,-8,2,54,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Ward,00-0027653,no,DEN,SS,14,0,,,,,2,,55,,,6,,5,,2,-23,,60,6,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Allen,00-0029689,no,IND,TE,1,1,,,,,,,,,,,,,,,,,2,,,,,1,0,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,232,113,29,50,8,0,0,,172,395,,,,,,,,
B.Werner,00-0030563,no,IND,OLB,13,1,,1,,1,0,,,,,2,,8,,4,-20,,37,11,38,1,,,0,,,0,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Caldwell,00-0026237,no,DEN,WR,1,,,,,,,,,,,,,,,,,,4,,,,,,0,,,2,2,,0,0,2,0,,,,,,,,,,,,,,,,,,,,186,,198,0,12,0,278,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,23,0,5,15,0,0,0,,18,47,,,,,,,,
Z.Kerr,00-0031105,no,IND,NT,5,1,,,,,0,,,,,1,,2,,3,-6,,11,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Bradshaw,00-0025637,no,IND,,,,,,,,,,,,,,,,,,,,1,,,,,3,2,,,3,3,,12,3,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,43,38,47,6,0,0,,319,300,90,154,13,2,0,0,,425
B.Roby,00-0031372,no,DEN,CB,2,1,,1,,0,2,,0,,,13,,1,,1,-3,,63,5,11,2,,,0,,,1,1,,3,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I.Burse,00-0030671,no,DEN,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,1,1,,0,3,1,0,,,,,,,,,,,,,,,,,,,,7,,7,0,1,0,7,,,,,,,,,,,,,,,1,5,,,,,,,,,66,24,121,0,29,0,29,211,,,,1,,,,,,,,,,,,,,
M.Overton,00-0027187,no,IND,LS,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Carter,00-0026515,no,DEN,,0,0,,1,1,20,0,,,,,1,,,,0,,1,5,,,,,,0,,,0,,,,0,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Walden,00-0026307,no,IND,OLB,12,1,,,,,0,,,,,,,18,,6,-30,,26,9,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Freeman,00-0025920,no,IND,ILB,37,1,,,,,0,,,,,6,,3,,1.5,-12,,57,4,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Knighton,00-0027046,no,DEN,DT,12,0,,,,,0,,,,,3,,6,,2.0,-15,,18,4,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Wolfe,00-0029586,no,DEN,DE,12,0,1,,,,0,,,,,1,,5,,2.0,-8,,24,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Ware,00-0023445,no,DEN,OLB,6,1,,,,,1,,3,,,1,,20,,10.5,-64,,34,16,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Jackson,00-0029568,no,DEN,DE,9,1,,,,,0,,,,,4,,12,,3.0,-25,,33,8,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Purifoy,00-0030853,no,IND,,1,1,,,,,0,,,,,1,,,,0,,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Chapman,00-0029574,no,IND,,5,1,,,,,0,,,,,,,,,0,,,16,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.McNary,00-0029744,no,IND,ILB,12,0,,,,,0,,,,,,,3,,0.5,-8,,16,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Nicks,00-0027005,no,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,217,46,38,69,4,0,0,,121,405,,,,,,,,
A.Vinatieri,00-0016919,no,IND,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,30,1049,1,46,556,,,,90,,50,0,50,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Vasquez,00-0027052,no,DEN,OG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Colquitt,00-0026516,no,DEN,P,1,,,,,,,,,,,,,,,,,,,,,,,,0,1,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,580,,25,842,69,69,4,3048,,,,,,,,,,,,,,,,,,,,,,,,,,
Q.Carter,00-0028046,no,DEN,,4,1,,,,,0,,,,,1,,1,,1,-6,,17,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Whalen,00-0029033,no,IND,WR,1,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,,1,1,,0,2,1,0,,,,,,,,,,1,,,,,,,,,,179,,203,0,15,0,379,,,,,,,,,,,,,,,,,,,,,,,,,64,17,113,0,26,0,26,187,18,0,2,3,0,0,0,,1,23,,,,,,,,
V.Miller,00-0027940,no,DEN,OLB,17,0,,1,,2,0,,,,,2,,27,,13.0,-80,,41,15,95,2,,,0,,,0,,,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Studebaker,00-0026343,no,IND,,7,1,,1,,0,0,,,,,,,1,,0,,,8,,,2,,,0,,,0,,,,0,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Mewhort,00-0031046,no,IND,OT,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.McCray,00-0029799,no,DEN,OLB,2,1,,,,,0,,,,,1,,1,,1,-11,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Johnson,00-0028943,no,DEN,LB,11,0,,1,,0,0,,,,,,,2,,0.5,-1,,21,,,1,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Green,00-0028142,no,DEN,TE,2,,,,,,,,,,,,,,,,,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,1,6,6,1,0,0,,46,74,2,3,0,0,0,0,,3
C.Clark,00-0025900,no,DEN,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Moncrief,00-0031339,no,IND,WR,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,,,,,,,,,,,,,,256,110,32,49,3,0,0,,208,444,4,17,0,0,0,0,,17
L.Barrow,00-0031354,no,DEN,LB,3,0,,,,,0,,,,,,,,,0,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Tamme,00-0026267,no,DEN,TE,,,,,,,,,,,,,,,,,,,4,,,,,1,1,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,92,30,14,28,2,0,0,,21,109,,,,,,,,
G.Cherilus,00-0026157,no,IND,T,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Brown,00-0021940,no,NYG,K,,,,,,,,,,,,,,,,,,,2,,,,,,0,,,1,1,,-4,0,1,-4,3104,26,1,24,874,2,72,462,10,,82,72,46,44,0,44,0,44,5021,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Williams,00-0028140,no,NYG,,23,0,,,,,0,,,,,3,,1,,0,,,55,1,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Bush,00-0024217,no,DET,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,0,40,56,0,0,0,,246,253,76,121,39,2,0,0,,297
M.Stafford,00-0026498,no,DET,QB,,,,,,,,,,,,,,,,,,,3,,,,,5,3,3,,3,3,,-5,8,3,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,602,363,2078,239,2759,12,12,45,-254,22,2,1,1,4247,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,43,81,6,2,0,0,,93
J.Bell,00-0027218,no,DET,RB,,,,,,,,,,,,,,,,,,,2,,,,,5,1,,,4,4,,0,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,,,,,,,,,,,,,,,,,181,5,34,53,1,0,0,,322,322,223,266,24,7,1,0,1,860
J.Beason,00-0025412,no,NYG,MLB,5,0,,,,,0,,,,,1,,1,,0,,,6,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Amukamara,00-0027957,no,NYG,CB,8,0,,,,,3,,66,,,11,,,,0,,,37,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Johnson,00-0025389,no,DET,WR,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,,,,,,,,,364,167,71,128,8,0,0,,218,1077,,,,,,,,
N.Freese,00-0031093,no,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,3,85,4,182,58,,,,9,,6,0,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Martin,00-0030092,no,DET,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3930,,,,,,,,10,,75,,53,,,,,,4803,,,,,,,,2,2,-3,,,,0,,,0,0,0,,27,,,633,,29,899,68,68,5,3138,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Levy,00-0027050,no,DET,OLB,32,0,,,,,1,,13,,,5,,4,1,2.5,-23,,119,17,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Jennings,00-0027155,no,NYG,RB,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,115,0,30,41,0,0,0,,313,226,167,142,19,4,0,0,,639
S.Tulloch,00-0024331,no,DET,MLB,5,0,,,,,0,,,,,,,2,,2,-22,,15,4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Jernigan,00-0028021,no,NYG,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,6,9,0,0,0,,10,40,1,-2,0,0,0,0,,-2
E.Manning,00-0022803,no,NYG,QB,,,,,,,,,,,,,,,,,,,,,,,,6,4,1,,0,,,,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,601,379,2465,222,2498,14,14,28,-187,30,0,0,,4410,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,12,34,1,1,0,0,,31
J.Ross,00-0028249,no,DET,,1,,,,,,,,,,,,,,,,,,2,,,,,3,2,1,1,2,2,,0,4,2,0,,,,,,,,,,,,,,,,,,,,258,,295,0,23,0,584,,,,,,,,,,,,,,,1,10,,,,,,,,,128,38,188,0,32,0,32,284,230,59,24,35,1,0,0,,139,314,2,-1,0,0,0,0,,-1
S.Weatherford,00-0024110,no,NYG,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,613,1,25,893,80,80,6,3640,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,,0
N.Berhe,00-0031070,no,NYG,SS,4,0,,1,,0,0,,,,,,,,,0,,,11,,,1,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Paysinger,00-0028368,no,NYG,LB,3,0,,,,,0,,,,,,,,,0,,,12,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Hilliard,00-0025596,yes,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Jenkins,00-0021706,no,NYG,DE,8,0,,1,,0,0,,,,,1,,5,,1,-8,,8,3,11,2,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Brown,00-0027842,no,NYG,,8,0,,,,,0,,,,,1,,2,,1,-6,,30,2,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Thurmond,00-0027711,no,NYG,SS,2,0,,,,,0,,,,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
